Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),SO2,NO,NO2,NOx,CO,O3,PM25
1.2,0.1,93.0,8.0,11.0,100.67,2,1,9,10,0.2,35,4
0.8,0.2,96.0,8.0,14.0,100.68,1,1,8,9,0.2,36,5
1.1,0.5,96.0,8.0,13.0,100.72,1,2,9,11,0.24,35,5
1.3,0.6,95.0,8.0,14.0,100.71,1,1,7,7,0.21,37,5
1.3,0.6,95.0,8.0,15.0,100.66,1,1,5,6,0.21,38,4
1.4,0.7,95.0,8.0,18.0,100.64,5,1,16,17,0.47,30,6
1.0,0.3,95.0,7.0,19.0,100.59,4,1,7,8,0.31,39,3
0.7,-0.1,94.0,7.0,22.0,100.54,5,1,10,11,0.39,36,3
0.7,-0.2,94.0,7.0,17.0,100.48,7,1,10,11,0.33,38,4
0.8,-0.2,93.0,8.0,18.0,100.4,8,1,11,12,0.44,36,5
1.0,0.0,93.0,7.0,24.0,100.36,5,1,7,8,0.38,40,3
0.8,-0.2,93.0,8.0,24.0,100.3,6,1,11,13,0.49,36,4
0.8,-0.1,94.0,8.0,24.0,100.27,6,2,11,12,0.37,34,3
0.5,-0.4,94.0,8.0,19.0,100.18,5,2,10,12,0.33,34,2
0.6,-0.4,93.0,7.0,18.0,100.11,6,4,11,15,0.41,33,3
0.6,-0.4,93.0,7.0,14.0,100.03,2,3,10,13,0.22,34,2
0.7,-0.2,93.0,7.0,12.0,99.9,3,3,10,13,0.22,33,2
0.8,0.1,95.0,7.0,14.0,99.76,2,3,11,14,0.26,30,4
1.2,0.6,96.0,7.0,15.0,99.59,3,3,12,15,0.22,28,4
1.6,1.0,96.0,7.0,14.0,99.44,1,3,11,14,0.28,27,6
2.1,1.5,96.0,6.0,15.0,99.29,1,4,12,16,0.29,27,6
2.1,1.6,96.0,6.0,16.0,99.19,2,3,10,13,0.26,28,5
1.5,0.9,96.0,7.0,16.0,99.12,2,2,9,11,0.23,29,7
1.0,0.4,96.0,7.0,18.0,98.98,1,2,10,12,0.22,29,6
0.9,0.3,96.0,6.0,16.0,99.06,2,2,13,15,0.22,26,5
0.7,0.0,95.0,7.0,15.0,98.86,2,1,9,10,0.34,28,4
0.5,-0.2,95.0,7.0,13.0,98.86,3,2,15,17,0.33,22,8
0.8,0.1,95.0,8.0,11.0,98.83,2,1,8,9,0.27,27,5
0.8,0.1,95.0,8.0,8.0,98.8,2,1,10,11,0.27,25,6
0.9,0.3,96.0,7.0,5.0,98.71,2,1,12,14,0.21,22,5
0.9,0.3,96.0,35.0,2.0,98.67,1,1,11,12,0.21,21,6
0.9,0.4,96.0,31.0,3.0,98.6,0,1,19,20,0.24,14,10
0.9,0.4,97.0,29.0,4.0,98.61,1,2,22,24,0.26,12,12
2.6,2.1,97.0,26.0,10.0,98.71,1,1,6,6,0.19,27,6
2.5,1.5,93.0,25.0,12.0,98.83,1,1,4,4,0.18,32,2
2.6,1.0,89.0,26.0,15.0,98.97,0,1,3,4,0.18,34,1
1.9,-1.0,81.0,27.0,15.0,99.24,0,1,4,5,0.18,35,1
1.0,-3.1,74.0,29.0,20.0,99.47,0,1,3,4,0.18,37,1
0.2,-3.2,78.0,30.0,14.0,99.69,1,1,3,4,0.18,37,2
-0.2,-4.0,76.0,29.0,13.0,99.88,1,1,3,4,0.18,37,3
-0.1,-5.2,68.0,30.0,17.0,100.03,1,1,3,4,0.19,38,4
0.6,-5.0,66.0,30.0,15.0,100.15,2,1,2,3,0.19,39,5
1.2,-3.6,70.0,30.0,15.0,100.22,2,1,2,3,0.18,39,6
1.7,-3.8,67.0,31.0,13.0,100.3,2,1,2,3,0.18,40,6
1.9,-3.0,70.0,29.0,12.0,100.37,4,1,3,5,0.19,38,7
2.4,-2.8,69.0,29.0,12.0,100.41,3,1,4,5,0.2,38,9
2.5,-2.5,70.0,30.0,9.0,100.53,3,1,5,6,0.2,37,11
2.2,-2.7,70.0,27.0,8.0,100.62,3,1,6,7,0.2,36,13
2.1,-2.9,70.0,28.0,8.0,100.73,3,1,6,6,0.18,37,12
1.7,-2.9,72.0,25.0,3.0,100.84,4,1,9,10,0.2,33,12
0.6,-3.0,77.0,33.0,3.0,100.91,1,1,13,14,0.23,28,11
-1.1,-3.2,86.0,,0.0,100.96,0,1,16,17,0.23,24,12
-1.5,-2.6,92.0,36.0,1.0,101.02,0,3,26,29,0.3,15,12
-2.1,-2.9,94.0,,0.0,101.11,0,24,39,63,0.47,1,15
-2.9,-3.6,95.0,,0.0,101.14,0,25,37,62,0.46,1,18
-3.2,-3.7,96.0,30.0,3.0,101.17,0,16,37,53,0.38,1,17
-3.7,-4.2,96.0,,0.0,101.17,0,16,39,54,0.4,1,18
-2.5,-3.0,96.0,,0.0,101.15,0,25,37,62,0.47,1,17
-1.8,-2.4,96.0,26.0,2.0,101.18,0,2,15,18,0.24,25,10
-2.0,-2.5,96.0,1.0,2.0,101.19,0,29,32,62,0.39,2,15
-2.6,-3.2,96.0,36.0,1.0,101.29,0,42,32,74,0.43,2,16
-2.7,-3.2,96.0,28.0,2.0,101.36,1,32,33,65,0.39,4,17
-0.8,-1.3,96.0,29.0,1.0,101.44,2,17,22,39,0.33,18,13
2.5,-2.0,72.0,10.0,5.0,101.42,15,5,10,15,0.25,33,10
3.6,-2.6,64.0,7.0,9.0,101.47,9,4,7,10,0.19,36,8
4.1,-2.4,62.0,10.0,9.0,101.44,6,5,9,14,0.19,35,7
4.1,-2.0,65.0,13.0,10.0,101.42,6,3,7,10,0.2,39,7
3.9,-1.7,67.0,12.0,12.0,101.4,6,3,7,9,0.21,39,6
3.9,-0.6,72.0,11.0,11.0,101.31,9,3,8,11,0.26,38,6
3.6,-1.2,71.0,10.0,11.0,101.3,21,4,11,15,0.48,35,10
3.5,-0.7,74.0,11.0,9.0,101.27,26,5,14,18,0.57,32,13
3.1,-0.9,75.0,9.0,9.0,101.26,17,2,10,12,0.35,36,12
2.3,-0.6,81.0,8.0,8.0,101.27,11,1,8,9,0.29,38,10
1.8,-0.6,84.0,7.0,6.0,101.26,6,1,7,8,0.25,39,10
1.6,-0.7,84.0,5.0,6.0,101.28,5,1,8,9,0.2,38,8
-0.3,-1.7,90.0,4.0,3.0,101.25,10,1,11,12,0.22,32,7
-0.6,-1.5,94.0,36.0,1.0,101.24,1,1,15,16,0.26,26,15
-1.1,-1.8,95.0,3.0,1.0,101.22,1,1,17,17,0.27,23,14
-0.8,-1.4,96.0,,0.0,101.24,0,1,13,14,0.22,25,12
-1.1,-1.6,96.0,4.0,3.0,101.16,0,1,13,13,0.21,25,13
-1.3,-1.8,96.0,,0.0,101.13,2,1,21,21,0.27,17,19
-1.1,-1.6,97.0,28.0,2.0,101.12,1,1,19,20,0.26,17,24
-1.7,-2.1,97.0,,0.0,101.07,9999,9999,9999,9999,9999.0,9999,27
-1.8,-2.2,97.0,28.0,1.0,101.03,1,3,28,31,0.3,8,25
-1.8,-2.1,97.0,0.0,1.0,101.03,4,3,27,30,0.32,8,25
-0.5,-0.9,97.0,5.0,3.0,101.05,6,7,27,34,0.35,10,22
1.6,1.0,96.0,7.0,5.0,100.98,12,11,26,37,0.44,13,22
3.3,0.5,82.0,13.0,8.0,100.98,32,18,25,44,0.82,14,30
3.8,0.9,81.0,14.0,9.0,100.93,37,18,21,39,0.56,19,23
5.6,2.4,80.0,11.0,8.0,100.85,32,13,16,29,0.46,22,17
6.2,2.3,76.0,8.0,8.0,100.69,27,9,13,22,0.45,26,19
5.9,2.5,79.0,14.0,11.0,100.64,41,11,17,28,0.56,26,21
5.8,2.7,80.0,12.0,9.0,100.54,31,10,16,27,0.72,27,30
4.5,2.2,85.0,9.0,9.0,100.41,23,10,18,27,0.43,26,30
3.7,2.1,90.0,8.0,10.0,100.28,38,7,18,25,0.62,27,27
5.4,2.1,79.0,8.0,8.0,100.17,26,4,18,22,0.33,29,19
5.4,2.2,80.0,16.0,3.0,100.11,16,1,13,13,0.26,36,15
4.3,2.1,86.0,,0.0,99.99,9,1,17,17,0.31,31,17
4.5,1.9,83.0,,0.0,99.85,12,1,23,24,0.34,28,20
4.5,1.8,82.0,0.0,1.0,99.71,26,1,24,25,0.34,26,21
6.3,2.4,76.0,9.0,2.0,99.61,20,1,13,14,0.31,38,18
6.4,3.3,81.0,12.0,3.0,99.46,8,1,16,17,0.33,35,22
6.0,3.5,84.0,10.0,5.0,99.29,7,1,11,12,0.28,38,9999
5.4,3.7,89.0,7.0,2.0,99.07,12,1,20,21,0.39,28,9999
9.1,6.2,82.0,10.0,5.0,98.89,10,1,25,26,0.37,17,9999
7.8,6.3,91.0,19.0,1.0,98.97,6,2,32,35,0.57,8,9999
7.4,6.4,94.0,6.0,5.0,98.75,5,1,23,24,0.49,15,9999
7.2,6.3,94.0,8.0,9.0,98.64,1,2,23,25,0.38,14,9999
6.3,5.6,95.0,6.0,8.0,98.48,3,3,27,30,0.37,11,9999
6.5,5.8,95.0,31.0,1.0,98.43,1,1,6,7,0.28,36,9999
9.8,7.9,88.0,23.0,16.0,98.43,1,1,4,6,0.25,37,9999
8.9,6.3,84.0,23.0,13.0,98.4,1,2,5,7,0.24,37,9999
6.7,3.7,81.0,25.0,17.0,98.43,1,1,5,7,0.22,37,9999
6.1,2.2,77.0,25.0,15.0,98.47,0,2,8,9,0.21,35,9999
5.3,3.6,89.0,27.0,12.0,98.52,0,1,6,7,0.2,38,9999
4.9,2.5,85.0,31.0,19.0,98.78,0,1,4,6,0.2,41,1
7.0,2.4,73.0,31.0,27.0,99.03,0,1,3,4,0.19,42,1
6.8,1.8,70.0,31.0,23.0,99.26,0,1,4,5,0.2,41,2
6.7,1.4,69.0,31.0,20.0,99.5,1,1,3,4,0.19,40,3
6.3,0.3,66.0,31.0,23.0,99.71,1,1,3,4,0.19,39,5
6.2,0.8,68.0,30.0,19.0,99.86,0,1,3,4,0.18,35,6
5.6,0.2,68.0,30.0,17.0,100.03,1,1,5,5,0.18,33,9999
5.1,0.1,70.0,30.0,15.0,100.15,1,1,5,5,0.18,34,5
4.7,-0.1,71.0,29.0,9.0,100.26,1,1,5,6,0.18,35,4
4.2,-0.5,72.0,29.0,12.0,100.31,1,1,4,5,0.18,35,11
3.7,-0.9,72.0,30.0,10.0,100.36,1,1,5,5,0.18,35,13
3.1,-1.2,73.0,30.0,10.0,100.43,1,1,5,6,0.17,34,13
2.2,-1.6,76.0,29.0,5.0,100.46,1,1,7,8,0.18,32,13
0.9,-2.3,79.0,27.0,4.0,100.5,1,1,8,8,0.17,31,12
1.0,-2.3,79.0,28.0,5.0,100.58,1,1,8,9,0.17,30,12
0.9,-3.6,72.0,30.0,7.0,100.64,1,1,9,9,0.18,31,11
0.8,-5.9,61.0,33.0,7.0,100.74,1,1,11,12,0.19,30,11
-0.3,-6.0,65.0,31.0,4.0,100.85,1,2,13,15,0.21,28,11
0.7,-6.4,59.0,34.0,8.0,100.97,2,3,5,8,0.25,35,5
1.5,-7.9,50.0,35.0,10.0,101.07,1,2,4,7,0.22,39,5
2.5,-8.5,44.0,31.0,11.0,101.14,1,2,4,6,0.21,42,5
3.9,-8.6,40.0,34.0,9.0,101.22,0,2,3,4,0.22,44,5
5.3,-8.2,37.0,32.0,10.0,101.26,0,1,2,3,0.24,45,5
6.1,-9.6,31.0,33.0,9.0,101.25,0,1,2,4,0.21,45,4
7.0,-8.7,32.0,29.0,11.0,101.24,0,1,2,3,0.17,46,4
7.9,-9.6,28.0,31.0,9.0,101.2,0,2,2,4,0.19,47,4
8.6,-8.5,29.0,29.0,7.0,101.17,0,1,2,3,0.18,47,4
8.7,-9.5,27.0,27.0,10.0,101.19,1,1,3,5,0.19,46,4
8.5,-9.9,26.0,28.0,9.0,101.2,2,1,5,6,0.2,44,4
7.8,-7.9,32.0,29.0,9.0,101.19,3,1,8,9,0.19,41,5
5.7,-6.7,41.0,30.0,5.0,101.15,1,1,14,15,0.23,36,3
2.9,-5.5,54.0,27.0,2.0,101.19,0,1,16,16,0.24,33,4
2.0,-4.8,61.0,29.0,3.0,101.2,0,1,30,31,0.31,18,5
-0.3,-4.1,75.0,,0.0,101.18,1,5,36,42,0.39,10,8
0.3,-3.7,75.0,28.0,7.0,101.17,1,1,18,19,0.24,24,9
0.5,-4.1,71.0,27.0,6.0,101.19,0,1,18,19,0.22,21,10
0.2,-3.5,76.0,27.0,5.0,101.22,0,1,20,21,0.21,17,11
-0.3,-3.2,81.0,28.0,4.0,101.19,0,1,19,20,0.22,18,10
-1.0,-3.2,85.0,28.0,5.0,101.15,0,1,12,13,0.21,23,10
-1.4,-3.5,86.0,27.0,3.0,101.13,0,1,18,19,0.21,18,10
-0.8,-3.6,81.0,27.0,6.0,101.1,0,2,23,25,0.24,15,8
-0.6,-3.6,80.0,27.0,5.0,101.07,0,9,33,42,0.3,9,8
0.2,-3.3,77.0,27.0,3.0,101.03,1,17,31,47,0.37,14,8
3.2,-2.0,69.0,28.0,6.0,101.02,1,5,10,15,0.25,35,4
6.0,-4.3,48.0,22.0,7.0,100.95,1,3,7,10,0.21,39,3
7.9,-4.1,42.0,21.0,10.0,100.78,1,3,5,8,0.2,43,3
10.3,-4.8,34.0,22.0,11.0,100.65,1,2,4,6,0.2,46,3
11.2,-4.6,33.0,23.0,13.0,100.51,0,1,3,5,0.18,50,3
12.4,-2.5,35.0,20.0,11.0,100.36,0,1,3,5,0.2,49,3
13.1,-2.3,34.0,20.0,9.0,100.2,0,2,5,7,0.26,48,3
13.1,-2.7,33.0,22.0,9.0,100.05,0,1,5,7,0.21,50,3
14.1,-2.6,32.0,23.0,11.0,99.96,0,1,6,7,0.22,49,4
14.6,-1.0,34.0,21.0,9.0,99.83,1,1,10,11,0.24,44,6
14.3,-0.1,37.0,22.0,4.0,99.79,5,1,14,15,0.25,38,9
8.9,1.1,58.0,11.0,5.0,99.67,5,1,20,21,0.25,31,14
7.2,2.2,71.0,12.0,3.0,99.58,12,1,20,21,0.27,31,16
7.2,2.9,74.0,14.0,1.0,99.56,4,1,28,29,0.3,19,15
8.1,2.8,69.0,30.0,2.0,99.53,2,5,36,40,0.33,11,13
11.0,2.2,54.0,29.0,3.0,99.37,2,1,4,5,0.19,49,5
15.7,2.6,41.0,26.0,8.0,99.33,1,1,4,4,0.19,49,5
15.7,6.5,54.0,24.0,18.0,99.32,1,1,3,3,0.2,49,3
13.4,10.7,84.0,25.0,11.0,99.3,1,1,2,3,0.2,49,1
12.6,10.1,85.0,25.0,10.0,99.22,1,1,3,4,0.21,48,4
12.2,9.2,82.0,26.0,7.0,99.17,2,1,9,10,0.24,41,9
11.3,8.0,80.0,24.0,10.0,99.14,1,1,6,7,0.22,45,7
11.6,9.8,89.0,23.0,11.0,99.1,0,1,6,7,0.22,43,6
10.8,9.0,89.0,23.0,9.0,99.05,0,1,7,8,0.25,42,7
10.8,8.9,88.0,24.0,10.0,98.97,1,1,7,8,0.23,44,7
11.3,8.8,85.0,24.0,11.0,98.91,1,1,5,7,0.23,44,7
11.7,9.9,89.0,23.0,13.0,98.88,9999,9999,9999,9999,9999.0,9999,9999
12.0,10.2,89.0,23.0,14.0,98.87,9999,9999,9999,9999,9999.0,9999,9999
12.3,10.4,88.0,22.0,16.0,98.74,9999,9999,9999,9999,9999.0,9999,9999
12.7,10.5,87.0,23.0,14.0,98.63,9999,9999,9999,9999,9999.0,9999,9999
13.2,10.8,86.0,23.0,15.0,98.55,1,1,7,8,0.25,45,7
13.0,10.9,87.0,23.0,13.0,98.52,0,1,6,7,0.23,44,5
14.1,12.0,87.0,24.0,12.0,98.42,1,1,6,7,0.22,43,3
16.3,12.5,78.0,23.0,14.0,98.39,1,1,6,7,0.2,42,2
16.9,12.5,76.0,23.0,14.0,98.4,1,1,5,6,0.19,43,4
17.1,12.2,73.0,23.0,14.0,98.32,0,0,5,6,0.22,42,5
15.7,12.5,81.0,22.0,12.0,98.26,0,0,6,6,0.23,41,6
15.0,13.6,91.0,23.0,8.0,98.28,0,0,4,4,0.21,45,3
14.6,12.8,89.0,25.0,12.0,98.29,0,0,3,4,0.2,46,2
14.5,12.2,86.0,24.0,10.0,98.27,0,0,3,4,0.2,46,3
14.2,11.4,83.0,26.0,10.0,98.33,0,0,3,4,0.19,44,4
13.6,11.4,87.0,25.0,7.0,98.39,0,0,4,4,0.19,42,5
13.3,10.0,80.0,26.0,8.0,98.46,0,0,5,6,0.19,40,7
12.7,9.1,79.0,24.0,7.0,98.44,1,0,5,5,0.2,40,7
12.3,7.5,72.0,26.0,11.0,98.46,0,0,9,9,0.2,35,10
11.3,7.6,78.0,26.0,9.0,98.49,0,0,8,9,0.22,34,8
11.1,6.8,75.0,26.0,14.0,98.54,0,1,9,10,0.24,30,9
10.7,6.5,75.0,25.0,6.0,98.6,0,2,9,11,0.24,28,10
10.4,5.8,73.0,28.0,14.0,98.68,0,1,6,7,0.24,30,9
9.8,5.1,73.0,27.0,13.0,98.73,0,2,6,8,0.23,29,10
8.0,3.9,75.0,28.0,15.0,98.81,0,3,6,9,0.23,26,7
7.1,3.1,76.0,29.0,12.0,98.88,0,2,6,8,0.23,26,5
7.9,2.1,66.0,26.0,18.0,98.91,0,2,4,6,0.2,31,3
8.5,1.9,63.0,28.0,22.0,99.0,0,2,5,7,0.21,31,2
8.9,1.7,61.0,27.0,19.0,99.06,0,3,5,8,0.22,34,2
7.8,0.5,60.0,27.0,21.0,99.06,0,2,6,8,0.21,34,2
8.2,-1.0,52.0,27.0,18.0,99.15,0,2,6,8,0.2,35,2
8.1,-0.9,53.0,28.0,19.0,99.21,0,1,5,6,0.19,37,3
7.8,-1.2,53.0,29.0,13.0,99.25,0,1,8,9,0.2,34,4
6.5,-0.9,59.0,26.0,5.0,99.25,0,0,9,10,0.2,32,4
5.5,-0.3,66.0,28.0,4.0,99.36,0,0,12,13,0.23,28,5
5.3,0.3,70.0,24.0,2.0,99.37,0,0,13,14,0.25,26,5
4.6,1.2,79.0,,0.0,99.26,0,1,9,10,0.22,26,6
3.3,0.4,81.0,,0.0,99.19,0,1,8,8,0.24,26,10
3.3,1.2,87.0,26.0,2.0,99.09,0,0,10,10,0.24,24,9
3.4,1.9,90.0,25.0,6.0,99.04,0,0,9,10,0.21,26,6
2.9,1.6,91.0,27.0,6.0,98.89,0,0,7,7,0.19,29,4
3.1,1.6,90.0,26.0,7.0,98.79,0,0,7,8,0.2,28,6
3.6,1.2,84.0,25.0,9.0,98.77,0,0,6,7,0.19,29,4
1.7,-0.7,84.0,30.0,14.0,98.79,1,0,7,7,0.17,36,1
1.2,-1.5,83.0,27.0,7.0,98.82,1,1,9,9,0.17,35,1
1.2,-3.8,69.0,27.0,11.0,98.91,0,1,6,7,0.16,36,1
1.6,-4.3,65.0,27.0,11.0,98.88,0,1,4,5,0.17,38,4
2.6,-4.0,62.0,27.0,13.0,98.87,0,1,3,4,0.18,39,3
3.4,-4.2,58.0,28.0,15.0,98.85,0,1,4,5,0.16,39,2
4.5,-4.3,53.0,26.0,12.0,98.73,0,1,4,5,0.16,40,2
4.5,-3.2,58.0,23.0,12.0,98.62,0,1,3,5,0.16,41,2
0.3,-1.3,89.0,29.0,20.0,98.6,0,1,6,7,0.19,41,4
3.2,0.8,84.0,26.0,9.0,98.47,0,1,6,7,0.19,41,4
3.1,-1.3,73.0,22.0,7.0,98.39,0,1,7,8,0.2,39,5
0.7,-0.3,93.0,24.0,6.0,98.41,0,1,10,11,0.22,36,6
0.9,0.1,94.0,24.0,6.0,98.35,0,1,9,9,0.22,37,9
0.7,-0.1,95.0,36.0,4.0,98.32,0,0,6,6,0.19,38,5
0.6,-0.4,93.0,2.0,4.0,98.36,0,0,5,6,0.18,36,4
0.1,-1.1,91.0,36.0,10.0,98.57,0,0,3,3,0.17,38,3
-0.6,-2.4,87.0,34.0,8.0,98.76,0,0,4,4,0.16,37,2
-1.0,-4.4,77.0,31.0,10.0,98.89,0,0,3,3,0.16,38,3
-1.7,-5.5,75.0,31.0,16.0,99.03,0,0,3,4,0.16,38,3
-2.7,-8.3,65.0,30.0,17.0,99.18,2,1,6,7,0.15,37,2
-3.2,-8.0,69.0,28.0,18.0,99.27,0,0,4,4,0.16,36,1
-3.6,-8.5,69.0,30.0,19.0,99.39,1,2,4,7,0.15,32,1
-4.4,-11.0,60.0,31.0,24.0,99.55,0,0,2,2,0.16,35,2
,,,,,,9999,9999,9999,9999,9999.0,9999,2
,,,,,,0,0,5,5,0.16,35,2
,,,,,,2,1,7,8,0.16,32,2
,,,,,,4,2,6,8,0.17,33,2
,,,,,,1,1,4,5,0.17,36,2
,,,,,,3,2,4,5,0.17,36,2
-3.3,-12.2,50.0,28.0,12.0,100.34,0,1,3,4,0.17,37,3
-2.7,-11.3,52.0,27.0,15.0,100.34,0,1,3,4,0.18,38,3
-1.7,-9.5,55.0,26.0,14.0,100.3,0,1,3,4,0.18,39,3
-0.2,-9.0,52.0,27.0,14.0,100.27,0,1,4,5,0.18,40,3
-1.6,-7.5,64.0,27.0,15.0,100.28,0,2,6,8,0.18,39,3
-2.2,-6.1,75.0,26.0,11.0,100.2,0,3,8,11,0.18,37,4
-2.4,-5.1,82.0,26.0,10.0,100.14,0,1,7,8,0.19,37,5
-2.6,-4.8,85.0,25.0,4.0,100.14,0,1,8,9,0.19,37,7
-2.7,-4.6,87.0,26.0,1.0,100.11,0,0,9,9,0.2,36,8
-2.9,-4.4,89.0,12.0,2.0,100.09,0,0,12,13,0.23,33,9
-3.1,-4.1,93.0,5.0,5.0,100.12,0,0,10,11,0.22,35,7
-3.1,-3.8,95.0,10.0,5.0,100.06,1,0,12,13,0.26,33,7
-2.9,-3.4,96.0,6.0,11.0,99.94,0,0,11,11,0.24,33,6
-2.2,-2.6,97.0,8.0,11.0,99.82,2,0,10,11,0.21,35,4
-2.1,-2.6,97.0,9.0,14.0,99.72,2,0,8,9,0.27,37,5
-2.1,-2.6,96.0,8.0,17.0,99.65,6,1,16,17,0.44,30,9
-1.6,-2.3,95.0,7.0,18.0,99.64,9,1,12,13,0.36,33,6
-1.9,-2.6,95.0,6.0,21.0,99.61,2,2,10,12,0.18,34,4
-3.4,-4.4,92.0,5.0,24.0,99.66,1,1,12,13,0.2,30,7
-4.3,-5.3,93.0,4.0,20.0,99.72,0,1,15,16,0.23,28,7
-4.7,-5.7,92.0,5.0,18.0,99.85,0,2,17,20,0.23,26,6
-4.6,-6.2,89.0,5.0,18.0,99.93,0,3,16,19,0.26,27,6
-4.8,-7.0,84.0,4.0,17.0,100.11,1,4,16,19,0.23,28,7
-4.7,-8.0,78.0,5.0,19.0,100.22,1,5,15,20,0.21,30,7
-4.1,-9.0,68.0,4.0,15.0,100.35,1,6,12,18,0.21,33,7
-3.7,-9.0,67.0,2.0,11.0,100.45,1,5,12,18,0.22,33,7
-3.1,-9.5,61.0,1.0,11.0,100.53,1,5,9,14,0.21,37,6
-2.0,-9.7,56.0,5.0,16.0,100.6,1,3,6,8,0.18,42,5
-1.8,-11.6,47.0,2.0,13.0,100.64,1,2,5,7,0.2,44,4
-1.7,-11.3,48.0,5.0,14.0,100.67,1,2,5,7,0.2,47,4
-1.0,-12.3,42.0,1.0,8.0,100.72,1,1,5,7,0.18,44,6
-1.6,-13.3,41.0,5.0,11.0,100.77,0,1,6,7,0.18,43,6
-2.2,-13.5,42.0,4.0,7.0,100.86,0,1,5,6,0.17,41,10
-3.2,-13.6,44.0,1.0,3.0,100.97,0,1,9,9,0.18,37,6
-4.4,-14.2,46.0,32.0,8.0,101.08,0,0,7,7,0.18,39,6
-5.3,-14.3,49.0,34.0,10.0,101.14,0,0,9,10,0.18,36,5
-5.9,-14.3,52.0,33.0,10.0,101.2,0,0,7,7,0.17,37,5
-6.5,-14.3,54.0,32.0,9.0,101.25,1,0,7,8,0.17,37,5
-7.0,-14.3,56.0,30.0,6.0,101.31,2,1,8,9,0.17,36,5
-7.6,-14.3,59.0,27.0,3.0,101.38,2,1,7,8,0.18,37,5
-8.6,-14.2,64.0,22.0,2.0,101.43,1,0,8,8,0.18,36,5
-8.6,-14.4,63.0,28.0,6.0,101.5,1,0,12,12,0.18,32,5
-10.2,-14.6,70.0,28.0,5.0,101.57,2,1,19,20,0.2,25,5
-10.8,-14.6,73.0,27.0,1.0,101.65,1,2,25,27,0.22,20,6
-10.9,-15.3,70.0,28.0,2.0,101.79,1,7,31,38,0.26,17,7
-7.8,-14.7,58.0,33.0,4.0,101.87,1,8,18,26,0.24,27,5
-3.9,-16.6,37.0,5.0,8.0,101.94,0,6,12,17,0.21,34,4
-2.5,-15.7,35.0,5.0,8.0,102.01,0,4,7,11,0.18,39,5
-2.1,-16.3,33.0,4.0,8.0,102.02,3,6,10,17,0.19,37,6
-1.4,-18.3,26.0,5.0,7.0,102.03,6,6,11,17,0.22,37,6
-1.4,-16.2,31.0,15.0,8.0,101.95,10,8,13,20,0.28,36,7
-0.1,-15.0,32.0,19.0,6.0,101.91,15,9,15,24,0.35,34,9
0.6,-15.0,30.0,25.0,7.0,101.89,2,5,8,13,0.25,41,5
0.7,-15.0,30.0,28.0,12.0,101.84,1,2,6,8,0.23,45,5
1.1,-14.2,31.0,28.0,15.0,101.78,0,2,7,9,0.21,44,7
0.9,-13.2,34.0,27.0,10.0,101.74,0,1,7,8,0.2,44,8
0.5,-13.0,36.0,28.0,7.0,101.65,0,1,11,11,0.2,41,10
-1.0,-12.1,43.0,25.0,2.0,101.57,1,1,10,11,0.22,38,8
-1.5,-9.2,56.0,21.0,6.0,101.56,3,1,10,11,0.22,37,7
-2.0,-9.0,59.0,25.0,4.0,101.54,1,1,8,8,0.19,39,6
-2.3,-8.4,63.0,25.0,7.0,101.46,1,1,10,11,0.2,36,6
-3.1,-8.4,67.0,26.0,4.0,101.41,1,0,14,14,0.23,31,7
-3.8,-7.8,74.0,,0.0,101.36,1,0,14,15,0.21,31,6
-4.2,-8.1,74.0,,0.0,101.27,1,0,12,12,0.2,33,7
-4.6,-7.6,80.0,1.0,3.0,101.16,1,0,25,25,0.26,21,9
-3.7,-6.6,80.0,1.0,2.0,101.03,1,1,28,28,0.27,17,9
-2.8,-6.6,75.0,3.0,3.0,100.98,1,0,23,24,0.25,22,9
-2.2,-6.3,73.0,4.0,3.0,100.94,1,3,32,35,0.31,14,7
-1.9,-5.5,76.0,6.0,1.0,100.93,1,14,43,57,0.49,5,9
-0.8,-5.8,69.0,36.0,3.0,100.77,0,4,25,30,0.34,20,7
-1.3,-2.9,89.0,0.0,1.0,100.6,0,4,21,25,0.32,25,9
0.1,-0.9,93.0,9.0,6.0,100.37,3,5,20,24,0.34,27,13
0.8,-1.0,88.0,7.0,9.0,100.32,3,4,13,17,0.27,34,10
1.8,-1.2,81.0,9.0,10.0,100.13,2,5,14,19,0.28,33,8
1.9,-1.6,78.0,10.0,12.0,99.86,2,5,18,23,0.29,29,11
2.4,-1.7,74.0,7.0,10.0,99.64,6,10,31,41,0.37,16,14
2.6,-1.1,77.0,3.0,5.0,99.5,2,6,25,31,0.33,20,10
3.2,-0.9,74.0,4.0,7.0,99.36,3,5,26,31,0.37,21,10
2.8,0.1,83.0,34.0,4.0,99.24,4,4,27,31,0.37,21,13
2.5,0.9,90.0,8.0,8.0,99.13,8,2,20,22,0.32,25,12
2.2,1.1,93.0,7.0,7.0,99.1,5,1,19,20,0.27,26,12
2.4,1.4,93.0,8.0,7.0,98.97,1,1,18,18,0.25,27,12
2.5,1.7,94.0,11.0,5.0,98.85,7,1,32,33,0.48,13,19
2.5,1.8,95.0,33.0,4.0,98.72,2,2,31,33,0.35,13,17
2.8,2.2,96.0,2.0,3.0,98.63,1,1,15,16,0.23,35,11
7.3,6.6,96.0,21.0,8.0,98.51,1,0,5,6,0.18,50,3
