Date,Time,TEMP_MEAN,SO2,O3,CO,HUMIDITY,NO2,NO,WDIR_SCLR,RAD_TOTAL,WSPD_VECT,WSPD_SCLR,ATM_PRESS_1HR,WDIR_VECT,PM25,PRECIP_TOTAL,PM10
11/21/2017,1:00 AM,5.3,0.1,0.5,0.25,96.7,23.3,9.4,79.6,0,6.96,7.26,101.2,79.9,5.2,0,4.8
11/21/2017,2:00 AM,5.3,0.1,2.4,0.27,94.7,22.2,5.3,66.2,0,7.77,8.08,101.2,65.2,4.5,0,5.9
11/21/2017,3:00 AM,5.2,0,8.7,,91.2,14.2,0.6,59.5,0,7.99,8.36,101.2,59.4,1.9,0,3.4
11/21/2017,4:00 AM,5.2,0.3,8.5,0.21,89.1,15,0.6,92.3,0,7.29,7.8,101.2,92.5,1.8,0,2.4
11/21/2017,5:00 AM,5.1,0.2,7.9,0.22,88.5,18,0.8,81.8,0,4.66,5.05,101.1,85,1.8,0,2.6
11/21/2017,6:00 AM,5.1,0.2,2.6,0.3,87.7,24.9,9.7,29.6,0,2.82,3.49,101.1,27.6,2.2,0,4.9
11/21/2017,7:00 AM,5.3,0.3,1.5,0.29,87.1,28,10.2,89.2,0,4.88,5.66,101,99.3,1.9,0.4,5.1
11/21/2017,8:00 AM,5.3,0.2,1.7,0.26,90.6,29.9,10.5,97.2,0,6.4,7.12,101,102.4,2.1,2.2,6.5
11/21/2017,9:00 AM,5.1,0.2,2.4,0.28,93.9,30.1,13.2,82.8,8.9,6.73,7.16,101,82.8,3,1.6,6.2
11/21/2017,10:00 AM,5.2,0.2,3.9,0.28,94.3,30,9.9,63.6,19.3,5.86,6.3,100.9,59.4,3.3,1.6,5.5
11/21/2017,11:00 AM,5.3,0.2,3.9,0.33,96,30.6,13.5,100.4,40.8,3.99,4.26,100.9,101.3,4.6,0.6,5.9
11/21/2017,12:00 PM,5.5,0.2,6.8,0.29,96,27.9,9.4,94.9,46.3,6.48,6.8,100.7,94.5,3.7,0.6,4.4
11/21/2017,1:00 PM,5.9,0.1,10.2,0.24,97,25.9,5.9,80.8,46.5,6.08,6.63,100.6,78.7,3.7,1.4,4.4
11/21/2017,2:00 PM,6.2,0.1,6.9,0.3,98.6,30.4,8.2,98.3,27.7,7.19,7.86,100.4,98,5.1,3.6,5.4
11/21/2017,3:00 PM,6.5,0.1,8,0.25,99.6,29.2,3.7,94.7,14.6,7.13,7.47,100.3,94.8,5.1,3.2,6.1
11/21/2017,4:00 PM,6.9,0.1,5.2,0.31,99.9,33.9,5.4,77.9,8.7,6.56,6.95,100.2,77.6,4.9,2.6,6.9
11/21/2017,5:00 PM,7.6,0.1,1.4,0.41,99.9,38.1,14.9,76.2,0,5.76,6.28,100.3,76.7,8.3,1,9.2
11/21/2017,6:00 PM,9.1,0.2,0.8,0.42,99.9,35.2,18.9,62.5,0,7.13,7.9,100.3,59.3,6.5,0.2,11.6
11/21/2017,7:00 PM,10,0.1,1.4,0.33,99.9,31.1,9.1,50.5,0,8.09,8.77,100.3,49.1,5.5,3.4,9.5
11/21/2017,8:00 PM,10.7,0.2,0.6,0.29,99.9,27.3,10.9,52.6,0,8.96,9.32,100.4,52.6,7.7,0.4,10.7
11/21/2017,9:00 PM,11.4,0.2,0.6,0.28,99.9,24,7.1,74.5,0,8.31,8.78,100.5,74.7,7.8,0.4,13.1
11/21/2017,10:00 PM,11.9,0.2,0.4,0.27,99.9,23.3,5.6,89.2,0,9.84,10.13,100.5,89.6,5.9,1,11.4
11/21/2017,11:00 PM,11.8,0.2,0.8,0.25,99.9,22.6,4.4,73.9,0,10.37,10.81,100.6,73.5,5.3,0,6.7
11/21/2017,24:00 AM,11.9,0.2,5.9,0.2,99.9,15,0.6,81.7,0,11.39,11.87,100.7,81.3,7,0.2,7.4
11/22/2017,1:00 AM,11.6,0.2,10,0.16,99.9,10.2,0.3,86.5,0,12.2,12.62,100.7,86.9,6.5,0,5
11/22/2017,2:00 AM,11.8,0.2,7.2,0.17,99.9,12.1,0.4,81.2,0,11.29,11.93,100.7,81,5.6,0,5.2
11/22/2017,3:00 AM,11.7,0.2,10.3,,99.9,8.1,0.2,85.8,0,12.89,13.39,100.7,85.7,1.5,1.6,3.1
11/22/2017,4:00 AM,11.6,0.4,9.3,0.15,99.9,8,0.3,86.8,0,10.57,10.96,100.7,86.9,1.1,2.8,1.9
11/22/2017,5:00 AM,11.8,0.3,7.4,0.14,99.9,10,0.4,95.4,0,10.04,10.44,100.7,95.7,0.4,2.8,2.4
11/22/2017,6:00 AM,11.7,0.2,5.7,0.14,99.9,11.8,0.6,92.9,0,9.72,10.12,100.7,92.1,0.6,0.2,2.6
11/22/2017,7:00 AM,11.9,0.3,3.2,0.17,99.8,15.3,1.7,98.5,0,13.2,13.61,100.7,98.5,2.5,0,3.9
11/22/2017,8:00 AM,12.6,0.4,2.3,0.21,98.2,18.2,5,95.2,0,13.93,14.42,100.7,94.9,4,0.2,5.9
11/22/2017,9:00 AM,13,0.5,1.2,0.26,97.9,19,9.7,96.9,14.7,11.82,12.31,100.7,97.1,5.9,0.2,7.3
11/22/2017,10:00 AM,13.3,0.5,1.5,0.26,98.2,19.1,17,109.5,36.5,13.08,13.62,100.7,108.8,6.3,1.4,8
11/22/2017,11:00 AM,14.1,0.4,4.8,0.22,97.2,15,12.1,116.8,79.5,13.91,14.34,100.7,118.3,6.5,0.4,9.6
11/22/2017,12:00 PM,15.1,0.4,10.8,0.17,92,8.1,3.1,116.8,119.2,16.6,17.1,100.7,117.9,6,0,8.2
11/22/2017,1:00 PM,15.7,0.4,12.9,0.15,87.7,7.7,2.5,109.3,130.1,13.76,14.29,100.6,109.1,5.7,0,6.4
11/22/2017,2:00 PM,15.3,0.2,11.8,0.17,91.5,9.5,1.9,113.5,33.9,13.8,14.25,100.5,113.2,6,1.4,6.2
11/22/2017,3:00 PM,15.6,0.2,11.3,0.16,91.7,9.8,3.1,136.3,52.4,17.1,18.1,100.4,139.4,4.4,0.2,5.9
11/22/2017,4:00 PM,16.1,0.2,11.9,0.16,89.3,9.9,7.3,152.1,20.4,24.89,25.32,100.4,152.2,3.7,0,8.8
11/22/2017,5:00 PM,15.5,0.2,9.8,0.17,90.2,12.4,10,148.8,0,18.85,19.18,100.3,148.8,5,0,5.7
11/22/2017,6:00 PM,15.5,0.1,11.9,0.16,91.1,9.3,4.4,149.3,0,14.76,15.24,100.3,150.6,4.5,0,7
11/22/2017,7:00 PM,15.2,0.1,14.8,0.13,94.6,4.7,0.6,162.3,0,22.64,23.12,100.2,162.8,2.6,3,5
11/22/2017,8:00 PM,14.4,0.1,14,0.13,98,5.6,0.4,161.9,0,22.4,22.73,100.2,163,2.1,1.2,4.4
11/22/2017,9:00 PM,14.6,0.1,15,0.14,96.7,7,1.2,149,0,13.49,13.84,100.2,150,2.4,0.2,5.2
11/22/2017,10:00 PM,14.6,0.1,18.1,0.13,91.5,6.3,0.4,169.7,0,17.59,17.76,100.2,169.5,0.5,0,2.8
11/22/2017,11:00 PM,14.5,0.1,14.7,0.16,87.9,13.1,0.9,164.5,0,9.22,9.45,100.2,166.7,0.9,0,2.4
11/22/2017,24:00 AM,14.5,0.1,20.4,0.16,83.9,10.3,0.8,170.2,0,11.35,11.52,100.2,170.9,0.9,0,2.7
11/23/2017,1:00 AM,14,0.1,26.5,0.15,82.4,6.4,1.5,188.2,0,13.51,13.6,100.2,188.4,0.9,0,2.4
11/23/2017,2:00 AM,13.5,0.1,29.7,0.14,80.4,3.7,0.3,199.9,0,13.63,13.96,100.2,199.5,1,0,2.6
11/23/2017,3:00 AM,13.4,0.1,33.2,,72.5,1.8,0.1,234.1,0,15.18,15.42,100.3,233.6,3.6,0,3.1
11/23/2017,4:00 AM,12.1,0.2,31.4,0.11,76.4,3.6,0.3,258.6,0,10.45,10.85,100.3,257.9,5.9,0,5
11/23/2017,5:00 AM,12.1,0.3,33.1,0.11,77.5,1.8,0.1,247,0,13.39,13.54,100.3,247.3,4.2,0,5.7
11/23/2017,6:00 AM,11.2,0.1,31.7,0.12,83.8,3.8,0.4,248.5,0,6.22,7.98,100.3,259.5,1.5,0.2,4.7
11/23/2017,7:00 AM,10.5,0.1,19.3,0.22,91.8,14.9,8.2,89,0,4.78,6.07,100.2,85.3,2.7,0,5.1
11/23/2017,8:00 AM,10.5,0.2,1.2,0.32,93,38,18.8,86,0,5.31,5.71,100.2,87,7.9,0,9.3
11/23/2017,9:00 AM,10.7,0.2,1.5,0.38,92.4,36.9,22.6,98.3,14.6,4.7,5.44,100.2,96.7,7.6,0,10.7
11/23/2017,10:00 AM,10.7,0.2,2.2,0.34,95.7,36,23.7,103.6,30.2,7.04,7.38,100.2,104,7.6,0,12.4
11/23/2017,11:00 AM,10.8,0.2,5.3,0.33,95.7,32.4,27.1,125.5,84.3,7.37,8.24,100.2,125.7,11.3,0,17.2
11/23/2017,12:00 PM,11.7,0.2,24.8,0.19,79.5,10.4,5.2,213.1,193.3,8.55,10.1,100.3,220.8,2.2,0,12.6
11/23/2017,1:00 PM,11.8,0.3,31.3,0.16,73.4,4.3,2.8,229.8,270.6,10.75,11.02,100.3,229.3,1.4,0,2.8
11/23/2017,2:00 PM,12.7,0.6,33.1,0.16,65.1,3.4,1.2,218.9,272.3,13.07,13.33,100.4,219,3.1,0,6.9
11/23/2017,3:00 PM,12.8,0.4,32.5,0.13,62.7,4.3,1.1,207.7,184.5,14.82,15.24,100.4,208.4,1.6,0,7.2
11/23/2017,4:00 PM,11.8,0.1,30,0.15,65.5,6.4,0.7,192.5,45.9,13.01,13.48,100.3,194.3,2.5,0,6.6
11/23/2017,5:00 PM,11.1,0.1,31.8,0.13,68.5,5.5,0.1,201.9,0,15.25,15.53,100.3,202.2,1.7,0,8.2
11/23/2017,6:00 PM,10.5,0,30.5,0.15,73.9,6.4,0.2,175.1,0,11.82,12.05,100.3,175.6,1.8,0,7.2
11/23/2017,7:00 PM,10.4,0.1,27,0.16,76.5,8.4,0.7,168.8,0,13.51,13.77,100.4,169.6,2.1,0,7.5
11/23/2017,8:00 PM,10,0,25.5,0.14,77.3,8.5,0.2,165.8,0,14.44,14.72,100.4,166.6,1.6,0,6.1
11/23/2017,9:00 PM,10,0,27.8,0.12,79.4,5.6,0.1,180,0,20.22,20.5,100.5,180.4,1.6,0,7.5
11/23/2017,10:00 PM,9.9,0,26.5,0.12,80.7,7.1,0.1,179,0,20.04,20.26,100.5,179.3,1.2,0,6.9
11/23/2017,11:00 PM,9.8,0,28.8,0.12,81.4,5.5,0.1,182.3,0,18.3,18.59,100.5,182.5,1.3,0,7.3
11/23/2017,24:00 AM,9.8,0,30.7,0.13,81.2,3.9,0.1,185.4,0,15.22,15.43,100.6,185.9,0.9,0,6
11/24/2017,1:00 AM,9.6,0,31,0.12,80.9,3.5,0.1,191.3,0,14.6,14.85,100.6,191.8,0.5,0,4.6
11/24/2017,2:00 AM,9.6,0,29.8,0.12,80.3,4,0.1,187,0,14,14.25,100.7,188,0.4,0,4
11/24/2017,3:00 AM,9.2,0,29,,79.7,2.9,0,200.2,0,11.48,11.9,100.8,202.5,0.3,0,4.2
11/24/2017,4:00 AM,9.1,0.1,30.5,0.14,77.8,2.3,0.1,205,0,13.06,13.76,100.8,205.8,0.2,0.2,2.9
11/24/2017,5:00 AM,9.1,0,30.9,0.13,77,2.4,0,190.6,0,12.68,12.89,100.9,190.4,0.3,0,3.6
11/24/2017,6:00 AM,9,0.1,29.9,0.14,74.5,3.6,0.1,187.7,0,12.06,12.3,100.9,188.1,0.4,0,3.1
11/24/2017,7:00 AM,9,0.1,23.6,0.16,74.6,10.7,0.2,166.3,0,12.27,12.56,100.9,166.9,0.9,0,5
11/24/2017,8:00 AM,8.8,0.1,16,0.21,78.9,19.2,1.4,100.1,0,6.87,8.32,101,100.8,1.8,0,9
11/24/2017,9:00 AM,8.7,0,14.6,0.25,82.2,20.4,2.1,111.9,19.2,8.48,9.34,101,118,3.2,0.2,10.9
11/24/2017,10:00 AM,8.7,0.1,22,0.18,88.5,8.8,1,138.3,26.8,15,15.66,101,139.7,3.5,0,9.9
11/24/2017,11:00 AM,8.6,0.1,19.9,0.16,88.9,10.6,1.1,131.8,27.6,16.46,16.87,101.1,133.1,4.3,0,9.2
11/24/2017,12:00 PM,9,0.1,22,0.17,86.9,8.7,1.1,140.2,40.7,20.77,21.15,101.1,140.2,5.3,0.2,9.7
11/24/2017,1:00 PM,9.1,0.1,22.8,0.16,87.2,8.3,0.8,133.6,44.2,18.71,19.15,101.1,133.8,5.7,0,10.5
11/24/2017,2:00 PM,9.1,0.1,22.3,0.17,87,8.9,0.7,130.3,29.8,16.16,16.51,101,130.4,5.2,0,10.3
11/24/2017,3:00 PM,9.5,0,24,0.14,83.2,7.1,0.8,146.3,14.4,18.17,18.58,101,146.1,4.2,0,8.6
11/24/2017,4:00 PM,9.6,0,24.2,0.14,81.9,7.2,0.8,145.3,0,17.8,18.15,101,145.7,3.3,0,7.9
11/24/2017,5:00 PM,9.5,0,25,0.13,84.5,6.6,0.3,145.8,0,19.69,20.08,101,145.9,3.2,0.2,7.1
11/24/2017,6:00 PM,9.4,0,25.1,0.14,85,6.6,0.3,139.4,0,17.88,18.31,101,139.9,4,0,7.3
11/24/2017,7:00 PM,9.5,0.1,24.5,0.15,82.6,7.4,0.2,141.6,0,21.28,21.67,101,141.6,4.3,0,7.7
11/24/2017,8:00 PM,9.7,0.1,25.7,0.15,80.6,5.9,0.2,148.4,0,22.9,23.28,101,148.3,3.9,0,7.8
11/24/2017,9:00 PM,9.7,0.1,24.4,0.15,82.9,6.1,0.1,149.3,0,21.93,22.34,101,149.3,4,0,8.5
11/24/2017,10:00 PM,9.7,0.1,24.6,0.14,83.5,5.2,0.2,149.7,0,21.05,21.6,101.1,149.5,3.4,0,8.6
11/24/2017,11:00 PM,9.6,0.1,25,0.16,85.6,4.7,0.1,134.2,0,18.53,19.22,101.1,134.9,3,0,7.4
11/24/2017,24:00 AM,9.6,0.1,23.6,0.17,84.9,5.1,0.1,126.2,0,16.85,17.32,101.1,126.8,3.1,0,7.2
11/25/2017,1:00 AM,9.7,0.1,24.1,0.16,83.4,4.3,0.1,127.6,0,16.44,16.81,101.1,127.9,3.4,0,6.8
11/25/2017,2:00 AM,9.8,0.1,24.5,0.17,82.2,4.1,0.1,133.8,0,16.37,16.74,101.1,133.8,3.8,0,7
11/25/2017,3:00 AM,9.9,0.1,24.2,,81.7,4.1,0.1,124.1,0,12.76,13.22,101.1,125.2,4,0,7.6
11/25/2017,4:00 AM,9.9,0.1,25.2,0.15,80.5,3.2,0.1,132,0,14.64,15.08,101.1,132.4,3.1,0,6.7
11/25/2017,5:00 AM,10,0.1,26.1,0.14,78.5,3,0.1,145.8,0,19.65,20.25,101,147.2,2.4,0,5.3
11/25/2017,6:00 AM,10.2,0.1,27.7,0.13,76.1,2.4,0.1,142.6,0,18.12,18.56,101,143.5,1.9,0,5.1
11/25/2017,7:00 AM,9.9,0.1,26.4,0.12,77.7,3.8,0.1,135.5,0,16.77,17.13,101,135.7,1.8,0,5.4
11/25/2017,8:00 AM,9.8,0.1,25.3,0.14,77.2,5.3,0.1,98.3,0,11.1,12.25,101,103.4,1.6,0,6
11/25/2017,9:00 AM,10,0.2,19.7,0.14,72.6,11.1,0.4,107.3,9.5,10.69,11.08,101,108.2,1.7,0,4
11/25/2017,10:00 AM,10.1,0.2,15.1,0.21,71.4,17.1,1.5,82.2,29.9,8.3,8.68,101,82.4,2.9,0,5.1
11/25/2017,11:00 AM,10.7,0.2,20.1,0.19,68,12.1,1.8,90.5,100.2,9.34,9.87,100.9,90.9,2.8,0,5.1
11/25/2017,12:00 PM,11.2,0.2,17.5,0.22,68.2,14.3,3.4,93.7,122.4,7.5,7.95,100.8,93.3,2.7,0,4.9
11/25/2017,1:00 PM,11.2,0.1,16.6,0.22,68.7,15.1,2.1,80.1,58.7,7.4,7.77,100.7,79.8,2.5,0,4.3
11/25/2017,2:00 PM,10.8,0.1,13.8,0.25,73.5,18,2.7,64.1,46.2,5.97,6.77,100.6,63.8,3.5,0,7.3
11/25/2017,3:00 PM,10.5,0.5,16.5,0.22,75.8,14.2,1.2,53.4,32.8,8.85,9.37,100.5,50.6,2,0,4.2
11/25/2017,4:00 PM,10.4,0.7,24.6,0.17,70.7,9.3,0.4,34.1,8,17.06,17.78,100.3,33.4,1,0,0
11/25/2017,5:00 PM,10.3,0.4,21.7,0.18,70.5,13.2,0.2,90.5,0,9.42,10.37,100.2,90.6,1.4,0,3.8
11/25/2017,6:00 PM,10.3,0.2,25.5,0.17,69.3,11,0.1,87,0,13.83,14.62,100.2,87.2,1.3,0,3.6
11/25/2017,7:00 PM,10.1,0.2,27.1,0.2,72.1,10.6,0.1,70.8,0,10.73,11.78,100.1,72.1,1.5,0,3.7
11/25/2017,8:00 PM,8.8,0.1,27.6,0.19,84.4,9.4,0.1,64.7,0,12.03,12.55,100,64.9,1.5,0.4,4
11/25/2017,9:00 PM,8.6,0,28.7,0.18,86.7,7.4,0.1,73.9,0,12.23,12.91,99.8,73.7,1.4,0.2,1.5
11/25/2017,10:00 PM,8.4,0.1,27.5,0.17,88,7.2,0.1,96,0,13.94,14.58,99.6,96.1,2.2,0.2,2.5
11/25/2017,11:00 PM,8.4,0.1,29.4,0.14,89.7,6.2,0.1,96.3,0,16.25,16.92,99.5,97.2,1.7,0.6,2.3
11/25/2017,24:00 AM,9.1,0,27.2,0.16,92.3,6.6,0.2,90.7,0,12.06,12.54,99.3,90.8,1.1,1.2,2.7
11/26/2017,1:00 AM,9.8,0.1,24.9,0.15,90.1,7.7,0.2,104.9,0,13.6,14.39,99.2,102.6,1.9,0,3.1
11/26/2017,2:00 AM,10.5,0.1,26.3,0.14,84.6,6,0.1,97.1,0,15.18,15.85,99.2,96.9,0.7,0.2,1.8
11/26/2017,3:00 AM,12.1,0.3,21.3,,75.6,8.8,0.1,98.7,0,15.13,15.91,99.1,98.9,1,0,2.4
11/26/2017,4:00 AM,13.5,0.4,22.3,0.13,70.3,6.2,0.2,116.1,0,16.68,17.85,99,118.2,1,1.2,4.2
11/26/2017,5:00 AM,13.1,0.1,24.9,0.13,79.8,2.4,0.1,151,0,16.33,17.48,99,150,2.9,0.8,11.6
11/26/2017,6:00 AM,12.9,0.1,24.4,0.13,84.2,2.6,0.1,149.7,0,13.2,13.71,99,150.9,2.3,1,9.9
11/26/2017,7:00 AM,12.5,0.1,21.9,0.14,85.6,3.5,0.1,166.7,0,19.52,19.81,99,165.2,2.5,1.4,8.4
11/26/2017,8:00 AM,11.8,0,21.2,0.14,91.1,4,0.1,162.3,0,20.13,20.49,99,162.2,2.8,0,9
11/26/2017,9:00 AM,11.6,0,23.2,0.15,90.9,4.3,0.4,150.3,51.3,12.89,13.35,99.1,151,3.7,0,8.2
11/26/2017,10:00 AM,12,0.1,23.2,0.17,90,5.9,1.6,128.3,170.5,9.61,9.98,99.1,130,5.5,0,9.2
11/26/2017,11:00 AM,11.9,0.1,27,0.16,86,5.7,0.8,153.1,55.8,5.46,6.8,99.2,149.1,3.2,0,3.5
11/26/2017,12:00 PM,10.9,0.3,29.5,0.14,77.8,7.9,0.7,232.7,18.7,16.52,18.36,99.1,241.8,1.5,1,0.8
11/26/2017,1:00 PM,9.6,1.3,29.1,0.21,72.5,19.1,23.3,279.5,18.2,23.94,25.12,99.2,276.6,2.3,1.4,1.7
11/26/2017,2:00 PM,9.9,0.7,26.4,0.2,74.3,16.2,3.9,268.3,23.8,6.64,7.82,99.3,270.4,2.9,0,9
11/26/2017,3:00 PM,9.6,0.4,25.9,0.22,72.4,11.7,3.4,193,28,8.71,9.55,99.4,190.3,2.4,0,6.6
11/26/2017,4:00 PM,9.5,0.4,28.9,0.16,70.6,7.2,0.3,196.2,47.6,14.16,14.36,99.6,196.7,3.2,0,6
11/26/2017,5:00 PM,8.9,0.2,31,0.14,71.4,4.7,0.1,198.7,0,11.36,11.71,99.7,201.8,2.6,0,4.6
11/26/2017,6:00 PM,8.6,0.1,28.1,0.16,70.5,7.8,0.1,173.2,0,8.89,9.43,99.7,175.8,3.1,0,5.8
11/26/2017,7:00 PM,8.2,0.1,29.4,0.15,77.5,5.6,0.1,196.2,0,13.26,13.47,99.8,196.3,3.7,0,8.5
11/26/2017,8:00 PM,7.6,0.1,23.1,0.19,82.1,10.4,0.1,134.8,0,6.12,9.28,99.9,150.3,6.5,0,7.6
11/26/2017,9:00 PM,7.3,0.1,17.6,0.21,82.6,16.2,0.2,65.7,0,4.09,5.26,100,65.7,5,0,10
11/26/2017,10:00 PM,7.7,0.1,26.9,0.17,76.3,7.6,0.1,170.3,0,8.93,9.48,100.2,178.7,3.3,0,7.6
11/26/2017,11:00 PM,7.5,0,31.2,0.14,72.5,5.9,0,182.1,0,13.78,14.04,100.2,183.6,2,0,5.4
11/26/2017,24:00 AM,7.3,0,24.9,0.16,81.9,10.3,0.1,124.6,0,6.43,7.29,100.3,126.4,2.1,0,9.2
11/27/2017,1:00 AM,7.2,0,24,0.18,88.2,9.4,0.1,89.3,0,7.94,8.34,100.3,88.8,2.6,0,8.4
11/27/2017,2:00 AM,7.3,0.1,21.7,0.17,88.4,11.3,1.4,63.7,0,2.72,6.03,100.4,70.5,3.3,0,9.1
11/27/2017,3:00 AM,7.1,0,27.1,,85,5.3,0.1,210.1,0,5.85,6.68,100.4,214.6,3,0,6.2
11/27/2017,4:00 AM,6.6,0.2,26.2,0.15,83.8,6.9,0.1,244.6,0,5.9,7.23,100.5,235.2,1.6,0,4.7
11/27/2017,5:00 AM,6.3,0.1,25.7,0.14,85.3,5.7,0.1,195.5,0,4.59,6.29,100.5,198.8,1.2,0,4.3
11/27/2017,6:00 AM,5.2,0.1,8.1,0.27,89.9,22.1,1.1,89.2,0,4.51,4.67,100.6,89.4,1.6,0,5
11/27/2017,7:00 AM,4.6,0.1,0.5,0.43,94.5,29.3,27,78.8,0,4.35,4.52,100.7,79.9,3.6,0,10.1
11/27/2017,8:00 AM,4.8,0.4,0.6,0.59,94.2,36.6,84.3,54.9,0,4.79,4.92,100.8,55.3,5,0,13.6
11/27/2017,9:00 AM,5.3,0.7,1.1,0.83,91.9,46.8,150.3,81.6,64.5,4.81,5.15,100.9,82.6,11.9,0,23.3
11/27/2017,10:00 AM,6.6,0.6,2.6,0.63,86.8,39.7,80.1,102.2,168.8,5.29,5.51,101.1,102.9,10.5,0,22.2
11/27/2017,11:00 AM,7.7,0.6,7.7,0.3,79.3,31.3,29.9,92.2,229.1,5.02,5.65,101.3,91.7,8.3,0,14.7
11/27/2017,12:00 PM,8.4,0.5,13.7,0.21,73.6,23,12.8,139.1,208.3,5.85,6.9,101.3,140,6.4,0,10.8
11/27/2017,1:00 PM,8.9,0.5,26.5,0.13,67.8,7.1,1.7,171,218.4,4.53,5.01,101.3,168.9,4.1,0,7.2
11/27/2017,2:00 PM,9.2,0.6,30.8,0.12,64.2,3.5,0.7,180.7,176.6,6.89,7.63,101.4,186.4,3.8,0,7.8
11/27/2017,3:00 PM,8.8,0.2,28.2,0.16,69.1,5.4,0.5,182.6,64.3,7.19,7.64,101.4,183.9,3.9,0,9
11/27/2017,4:00 PM,8.8,0.2,23.8,0.18,73.1,10.7,0.6,143.4,21.6,6.59,7.12,101.4,141.9,4,0,9
11/27/2017,5:00 PM,8.6,0.1,17.2,0.23,78.3,16,0.3,112.3,0,6.93,7.27,101.4,112,5,0,10.7
11/27/2017,6:00 PM,8.5,0.1,20.6,0.2,80.5,10.4,0.3,143.5,0,10.9,11.36,101.4,144.3,4.4,0,8.4
11/27/2017,7:00 PM,8.2,0.1,20,0.22,83.4,10.3,0.2,132.9,0,9.92,10.65,101.3,136.5,5.5,0,8.1
11/27/2017,8:00 PM,8.1,0.1,17.5,0.23,87,11.3,0.2,110.6,0,9.97,10.28,101.3,111.7,6.1,0,9.9
11/27/2017,9:00 PM,7.9,0.1,13.2,0.24,86.4,15.2,0.3,101.3,0,10.36,10.73,101.3,101.6,6.1,0,8.5
11/27/2017,10:00 PM,7.5,0.2,9.7,0.25,85.3,19,0.4,84.9,0,12.11,12.53,101.2,85,7.4,0,7.9
11/27/2017,11:00 PM,7.4,0.2,16.7,0.17,82.4,12.5,0.2,82.7,0,13.65,14.13,101.2,83,5.6,0,6.8
11/27/2017,24:00 AM,7.5,0.2,20.1,0.16,80.3,9.4,0.1,87.6,0,11.88,12.37,101.2,87.8,4.4,0,6.1
11/28/2017,1:00 AM,6.9,0.1,22.1,0.15,86.7,7.6,0.1,88.7,0,11.62,12.12,101.1,88.9,3.7,0.8,6.7
11/28/2017,2:00 AM,6.8,0.5,24.2,0.14,88.3,5.6,0.1,81.9,0,12.89,13.43,101,82.1,3,1,4.6
11/28/2017,3:00 AM,6.6,0.3,23.7,,91,6.4,0.1,88.4,0,14.74,15.34,100.9,88.8,3.3,2.6,4.1
11/28/2017,4:00 AM,6.5,0.2,26.6,0.15,91.3,4.3,0.1,90.1,0,16.87,17.47,100.8,90.1,2.2,0.2,1.9
11/28/2017,5:00 AM,6.3,0.1,26.3,0.15,92.4,5.1,0.1,90.1,0,17.91,18.54,100.7,89.9,2.7,0.6,3.4
11/28/2017,6:00 AM,6.3,0.2,25.5,0.15,91.5,6.3,0.1,90.4,0,17.16,17.89,100.6,90.4,2.6,0.2,2.4
11/28/2017,7:00 AM,6.4,0.1,21.5,0.17,90.1,11.4,0.2,81.9,0,13.62,14.45,100.5,81.1,1.9,0.2,3.2
11/28/2017,8:00 AM,8.1,0.2,23.9,0.15,76.7,14,7.8,101.9,0,13.94,15.17,100.5,107.3,2.8,0.4,5.3
11/28/2017,9:00 AM,7.3,0.2,15.5,0.22,87.9,21.4,10.1,93.2,0,7.19,8.89,100.6,100.1,4.8,1.8,11.1
11/28/2017,10:00 AM,7.6,0.4,23.5,0.19,93.2,13.1,5.6,240.2,12.4,13.44,15.19,100.6,242.3,3,2.2,10.3
11/28/2017,11:00 AM,7.3,1,13.5,0.26,91.9,31.4,31.1,306.6,29.8,9.25,11.21,100.6,297.2,3.9,0.6,7.1
11/28/2017,12:00 PM,6.3,0.3,13.5,0.25,94.9,23.3,8.8,52.2,46.9,8.4,8.85,100.6,52.7,4.6,0,5.7
11/28/2017,1:00 PM,6.5,0.3,7.9,0.3,95.1,29.3,16.3,64.7,85.8,6.4,6.9,100.6,64,6.9,0,8.4
11/28/2017,2:00 PM,7,0.4,4.5,0.33,95.4,32.3,18.7,95.8,58,5.87,6.24,100.7,97.2,10.2,0,12.1
11/28/2017,3:00 PM,7.3,0.4,2.3,0.35,95.2,35.3,25.6,85.8,32.2,6.05,6.42,100.7,85.9,10.2,0,13.7
11/28/2017,4:00 PM,7.4,0.3,15,0.28,90.6,22.5,9.5,127.6,24.1,8.49,9.07,100.8,130.1,4.6,0,8.6
11/28/2017,5:00 PM,7.4,0.2,18,0.25,90.8,17.7,0.3,129.2,0,6.38,6.73,100.9,130,3.4,0,5.7
11/28/2017,6:00 PM,7.2,0.1,16.2,0.28,90.1,19,0.4,133.9,0,6.38,6.87,100.9,138.6,4.2,0,6.5
11/28/2017,7:00 PM,7.2,0.1,16.3,0.27,84.8,17.6,0.5,135.1,0,6.16,6.96,101,138.7,5,0,5.1
11/28/2017,8:00 PM,6.7,0.1,8.7,0.33,89.4,24.5,1.7,108,0,5.35,5.84,101.1,109.7,7.3,0,8.6
11/28/2017,9:00 PM,6.2,0.1,1.3,0.46,90.5,33.1,12.8,103.5,0,3.94,4.73,101.2,103.3,8.5,0,10.4
11/28/2017,10:00 PM,5.8,0.1,1.5,0.41,92.7,32.8,10.5,76.3,0,6.02,6.34,101.3,74.2,7.8,0,13.8
